player_id,player_name,country,country_id,birth_date_utc,primary_position,club_id,club_name,height_cm,preferred_foot,transfer_value_eur
1460591,Wagner Pina,Cape Verde,5888,2002-11-03,right back,9752.0,Trabzonspor,180.0,right,9371528.0
1524518,Hélio Varela,Cape Verde,5888,2002-05-03,left winger,7855.0,Maccabi Tel Aviv,176.0,right,1053773.0
164062,Stopira,Cape Verde,5888,1988-05-20,center back,212820.0,Torreense,180.0,left,216742.0
172615,Ryan Mendes,Cape Verde,5888,1990-01-08,right winger,1281818.0,Igdir FK,178.0,right,142222.0
230134,Roberto Lopes,Cape Verde,5888,1992-06-17,center back,4131.0,Shamrock Rovers,174.0,right,50000.0
302912,Garry Rodrigues,Cape Verde,5888,1990-11-27,right winger,8003.0,Apollon Limassol,173.0,right,208696.0
422149,Vozinha,Cape Verde,5888,1986-06-03,keeper,9774.0,Chaves,188.0,right,179753.0
444000,Steven Moreira,Cape Verde,5888,1994-08-13,center back,6001.0,Columbus Crew,178.0,right,722005.0
496648,Diney Borges,Cape Verde,5888,1995-01-17,center back,102124.0,Sharjah Cultural Club,185.0,right,691510.0
665167,Laros Duarte,Cape Verde,5888,1997-02-28,defensive midfielder,355346.0,Puskas FC Academy,180.0,right,654439.0
671326,Nuno da Costa,Cape Verde,5888,1991-02-10,striker,1933.0,Başakşehir,184.0,right,415170.0
680905,Jamiro Monteiro,Cape Verde,5888,1993-11-23,central midfielder,8464.0,NEC Nijmegen,175.0,right,418882.0
785716,Jovane Cabral,Cape Verde,5888,1998-06-14,left winger,9769.0,Gremio,174.0,right,484392.0
798069,Deroy Duarte,Cape Verde,5888,1999-07-04,defensive midfielder,210173.0,Ludogorets Razgrad,184.0,right,911965.0
865144,Márcio Rosa,Cape Verde,5888,1997-02-23,keeper,46475.0,Montana,186.0,right,100181.0
873832,Willy Semedo,Cape Verde,5888,1994-04-27,left winger,8044.0,Omonia Nicosia,185.0,right,578270.0
890503,Kevin Pina,Cape Verde,5888,1997-01-27,defensive midfielder,168719.0,FC Krasnodar,190.0,both,2177020.0
922877,Logan Costa,Cape Verde,5888,2001-04-01,defender,10205.0,Villarreal,188.0,right,19435661.0
1053982,Salah Zakaria,Qatar,5902,1999-04-24,keeper,203826.0,Al-Duhail SC,189.0,right,254525.0
1053987,Yusuf Abdurisag,Qatar,5902,1999-08-06,right winger,101895.0,Al-Sadd,175.0,right,296713.0
117539,Hassan Al Haydos,Qatar,5902,1990-12-11,right winger,101895.0,Al-Sadd,174.0,right,206771.0
1195865,Jassem Gaber,Qatar,5902,2002-02-20,defensive midfielder,101898.0,Al-Rayyan,181.0,right,432496.0
1210913,Ahmed Al Ganehi,Qatar,5902,2000-09-22,right winger,101898.0,Al-Rayyan,178.0,right,354876.0
1213141,Mahmoud Abunada,Qatar,5902,2000-02-05,keeper,101898.0,Al-Rayyan,191.0,left,323175.0
1432180,Ayoub Al Oui,Qatar,5902,2005-03-11,right back,101897.0,Al-Gharafa,181.0,right,
149583,Lucas Mendes,Qatar,5902,1990-07-03,center back,101901.0,Al-Wakrah,184.0,left,251242.0
1553870,Mohammad Al Manai,Qatar,5902,2002-10-25,attacking midfielder,101904.0,Al-Shamal,180.0,right,515927.0
1642780,Al Hashmi Al Hussain,Qatar,5902,2003-08-15,center back,101899.0,Al-Arabi,184.0,right,319029.0
1648351,Tahsin Mohammed,Qatar,5902,2006-06-16,right winger,203826.0,Al-Duhail SC,166.0,right,
1839745,Issa Laye,Qatar,5902,1997-12-22,center back,101899.0,Al-Arabi,188.0,right,262639.0
264096,Ahmed Alaa,Qatar,5902,1993-01-31,striker,101898.0,Al-Rayyan,177.0,right,291553.0
308909,Abdulaziz Hatem,Qatar,5902,1990-10-28,attacking midfielder,101898.0,Al-Rayyan,183.0,left,175234.0
308921,Boualem Khoukhi,Qatar,5902,1990-07-09,center back,101895.0,Al-Sadd,180.0,right,307816.0
309153,Karim Boudiaf,Qatar,5902,1990-09-16,defensive midfielder,203826.0,Al-Duhail SC,190.0,right,175033.0
365245,Edmílson Junior,Qatar,5902,1994-08-19,right winger,203826.0,Al-Duhail SC,181.0,right,1018845.0
431151,Mohammed Muntari,Qatar,5902,1993-12-20,striker,101897.0,Al-Gharafa,194.0,right,199236.0
613792,Akram Afif,Qatar,5902,1996-11-18,left winger,101895.0,Al-Sadd,177.0,right,4110349.0
615414,Assim Madibo,Qatar,5902,1996-10-22,defensive midfielder,203826.0,Al-Duhail SC,168.0,right,190418.0
644014,Sultan Al Brake,Qatar,5902,1996-04-07,left back,203826.0,Al-Duhail SC,175.0,left,245853.0
644017,Almoez Ali,Qatar,5902,1996-08-19,striker,203826.0,Al-Duhail SC,180.0,right,1298327.0
734637,Pedro Miguel,Qatar,5902,1990-08-06,center back,101895.0,Al-Sadd,182.0,right,
898424,Ahmed Fathy,Qatar,5902,1993-01-25,defensive midfielder,101899.0,Al-Arabi,171.0,right,195126.0
922387,Meshaal Barsham,Qatar,5902,1998-02-14,keeper,101895.0,Al-Sadd,180.0,right,650907.0
937414,Homam El Amin,Qatar,5902,1999-08-25,left back,203826.0,Al-Duhail SC,188.0,left,297213.0
1017520,Carlos Harvey,Panama,5922,2000-02-03,center back,207242.0,Minnesota United,185.0,right,305483.0
1054138,Tomás Rodríguez,Panama,5922,1999-03-09,striker,6453.0,Barcelona SC,183.0,right,579891.0
1137803,César Yanis,Panama,5922,1996-01-28,central midfielder,4055.0,Cobresal,160.0,left,226895.0
1223132,José Córdoba,Panama,5922,2001-06-03,center back,9850.0,Norwich City,187.0,left,3287770.0
1330683,César Samudio,Panama,5922,1994-02-23,keeper,9932.0,CD Marathon,189.0,left,
1404414,Azarías Londoño,Panama,5922,2001-06-21,right winger,113053.0,Universidad Catolica,185.0,right,761389.0
1454648,Edgardo Fariña,Panama,5922,2001-10-19,center back,657508.0,Nizhny Novgorod,194.0,right,1099045.0
183088,Alberto Quintero,Panama,5922,1987-12-18,midfielder,165476.0,CD Plaza Amador,165.0,right,181057.0
206088,Luis Mejía,Panama,5922,1991-03-16,keeper,8304.0,Nacional,193.0,left,252929.0
308131,Aníbal Godoy,Panama,5922,1990-02-10,central midfielder,1701119.0,San Diego FC,183.0,left,69173.0
312159,Cecilio Waterman,Panama,5922,1991-04-13,striker,4054.0,Universidad de Concepcion,181.0,right,252396.0
501847,Roderick Miller,Panama,5922,1992-04-03,center back,4674.0,Turan Tovuz,189.0,left,153592.0
503710,Éric Davis,Panama,5922,1991-03-31,left wing-back,165476.0,CD Plaza Amador,180.0,left,134087.0
526710,Yoel Bárcenas,Panama,5922,1993-10-23,central midfielder,1170234.0,Mazatlan FC,175.0,right,417821.0
531913,Orlando Mosquera,Panama,5922,1994-12-25,keeper,582749.0,Al-Fayha,191.0,right,297942.0
574077,Ismael Díaz,Panama,5922,1997-05-12,left winger,1841.0,Leon,182.0,right,1248533.0
643635,Amir Murillo,Panama,5922,1996-02-11,right back,10188.0,Beşiktaş,183.0,right,7111372.0
643638,Fidel Escobar,Panama,5922,1995-01-09,center back,6607.0,Deportivo Saprissa,181.0,right,50000.0
643682,Adalberto Carrasquilla,Panama,5922,1998-11-28,central midfielder,1946.0,Pumas,170.0,right,2208317.0
688448,Jiovany Ramos,Panama,5922,1997-01-26,center back,657277.0,Academia Puerto Cabello,189.0,right,145710.0
688449,Andrés Andrade,Panama,5922,1998-10-16,center back,9977.0,LASK,187.0,left,1200417.0
727101,Cristian Martínez,Panama,5922,1997-02-06,defensive midfielder,6019.0,Slovan Bratislava,170.0,right,518871.0
888966,César Blackman,Panama,5922,1998-04-02,right back,6019.0,Slovan Bratislava,174.0,right,1309247.0
924235,Jorge Gutiérrez,Panama,5922,1998-09-01,left back,176496.0,Deportivo La Guaira,171.0,left,343158.0
940333,José Luis Rodríguez,Panama,5922,1998-06-19,left winger,649424.0,FC Juarez,180.0,left,1688534.0
940334,José Fajardo,Panama,5922,1993-08-18,striker,113053.0,Universidad Catolica,181.0,right,325770.0
103468,Johny Placide,Haiti,5934,1988-01-29,keeper,7794.0,SC Bastia,181.0,right,208945.0
1079194,Don Deedson Louicius,Haiti,5934,2001-02-11,left wing-back,6399.0,FC Dallas,178.0,left,
1107287,Carl Sainté,Haiti,5934,2002-08-09,center back,1003209.0,El Paso Locomotive FC,182.0,right,69402.0
1181438,Martin Expérience,Haiti,5934,1999-03-09,left wing-back,,Unknown,178.0,left,217557.0
1199382,Josué Casimir,Haiti,5934,2001-09-24,right midfielder,8583.0,Auxerre,178.0,right,3526640.0
1200016,Ruben Providence,Haiti,5934,2001-07-07,left winger,4116.0,Almere City FC,178.0,right,221974.0
1209244,Alexandre Pierre,Haiti,5934,2001-02-25,keeper,9874.0,Sochaux,190.0,right,271235.0
1242314,Lenny Joseph,Haiti,5934,2000-10-12,striker,8222.0,Ferencvaros,183.0,right,1350126.0
1286428,Garven Metusala,Haiti,5934,1999-12-31,center back,614321.0,Colorado Springs Switchbacks FC,186.0,both,61751.0
1329461,Danley Jean Jacques,Haiti,5934,2000-05-20,central midfielder,191716.0,Philadelphia Union,180.0,right,1913572.0
1356595,Dominique Simon,Haiti,5934,2000-07-29,central midfielder,2406.0,Pardubice,179.0,right,172115.0
1394254,Wilguens Paugain,Haiti,5934,2001-08-24,right wing-back,10000.0,Zulte Waregem,180.0,right,565288.0
1447452,Olivier Pierre,Haiti,5934,2004-12-30,midfielder,911047.0,Real Hope FA,175.0,right,
1807873,Keeto Thermoncy,Haiti,5934,2006-03-29,defender,4641.0,Young Boys II,179.0,right,298631.0
525445,Duckens Nazon,Haiti,5934,1994-04-07,striker,101614.0,Esteghlal,181.0,right,468548.0
532700,Ricardo Adé,Haiti,5934,1990-05-21,center back,6721.0,LDU de Quito,190.0,right,274554.0
634110,Carlens Arcus,Haiti,5934,1996-06-28,right back,8121.0,Angers,180.0,right,1039378.0
643482,Derrick Etienne,Haiti,5934,1996-11-25,striker,56453.0,Toronto FC,178.0,right,253844.0
649744,Duke Lacroix,Haiti,5934,1993-10-14,left back,614321.0,Colorado Springs Switchbacks FC,175.0,left,50000.0
759569,Yassin Fortuné,Haiti,5934,1999-01-30,striker,4531.0,Vizela,185.0,right,240664.0
769166,Jean-Ricner Bellegarde,Haiti,5934,1998-06-27,central midfielder,8602.0,Wolverhampton Wanderers,170.0,right,15860619.0
769168,Jean-Kévin Duverne,Haiti,5934,1997-07-12,center back,9830.0,Nantes,184.0,right,1176519.0
822716,Hannes Delcroix,Haiti,5934,1999-02-28,center back,7896.0,Lugano,185.0,left,1077002.0
833641,Frantzdy Pierrot,Haiti,5934,1995-03-29,striker,8563.0,AEK Athens,194.0,right,1422568.0
887703,Wilson Isidor,Haiti,5934,2000-08-27,striker,8472.0,Sunderland,180.0,right,19480036.0
899023,Josué Duverger,Haiti,5934,2000-04-27,keeper,0.0,FC Cosmos Koblenz,187.0,left,
1050838,Anass Salah-Eddine,Morocco,6262,2002-01-18,left back,8686.0,Roma,179.0,left,10187905.0
1073143,Azzedine Ounahi,Morocco,6262,2000-04-19,attacking midfielder,7732.0,Girona,182.0,right,9967754.0
1180288,Ismael Saibari,Morocco,6262,2001-01-28,attacking midfielder,9823.0,Bayern München,185.0,right,49583828.0
1187506,Chadi Riad,Morocco,6262,2003-06-17,center back,9826.0,Crystal Palace,187.0,left,15125184.0
1242587,Amine Sbaï,Morocco,6262,2000-11-05,left winger,8121.0,Angers,175.0,right,1813885.0
1274060,Neil El Aynaoui,Morocco,6262,2001-07-02,defensive midfielder,8686.0,Roma,182.0,right,20071939.0
1287871,Zakaria El Ouahdi,Morocco,6262,2001-12-31,right back,9987.0,Genk,175.0,right,16159080.0
1298186,Redouane Halhal,Morocco,6262,2003-03-05,center back,8203.0,KV Mechelen,185.0,right,2225273.0
1340895,Bilal El Khannouss,Morocco,6262,2004-05-10,attacking midfielder,10269.0,VfB Stuttgart,180.0,right,36014850.0
1368654,Chemsdine Talbi,Morocco,6262,2005-05-09,right winger,8472.0,Sunderland,175.0,right,26961307.0
1561552,Ayyoub Bouaddi,Morocco,6262,2007-10-02,defensive midfielder,8639.0,Lille,185.0,right,48382644.0
1598170,Samir El Mourabet,Morocco,6262,2005-10-06,defensive midfielder,9848.0,Strasbourg,187.0,left,4596544.0
1603755,Gessime Yassine,Morocco,6262,2005-11-22,right winger,9848.0,Strasbourg,172.0,left,8432368.0
1680173,Ayoube Amaimouni-Echghouyab,Morocco,6262,2004-11-30,right winger,9810.0,Eintracht Frankfurt,179.0,left,1269678.0
340020,Yassine Bounou,Morocco,6262,1991-04-05,keeper,2529.0,Al Hilal,195.0,left,1905419.0
573787,Munir,Morocco,6262,1989-05-10,keeper,316652.0,RSB Berkane,190.0,right,388965.0
593116,Sofyan Amrabat,Morocco,6262,1996-08-21,defensive midfielder,8695.0,Fenerbahçe,185.0,right,11405439.0
614912,Marwane Saadane,Morocco,6262,1992-01-17,center back,177356.0,Al Fateh FC,185.0,right,196011.0
696443,Issa Diop,Morocco,6262,1997-01-09,center back,9879.0,Fulham,194.0,right,9993650.0
750027,Brahim Díaz,Morocco,6262,1999-08-03,right winger,8633.0,Real Madrid,170.0,left,31471470.0
770881,Achraf Hakimi,Morocco,6262,1998-11-04,right back,9847.0,Paris Saint-Germain,181.0,right,73036848.0
775539,Noussair Mazraoui,Morocco,6262,1997-11-14,left back,10260.0,Manchester United,183.0,right,21173600.0
884382,Ayoub El Kaabi,Morocco,6262,1993-06-25,striker,8638.0,Olympiacos,182.0,left,2323757.0
885288,Ahmed Tagnaouti,Morocco,6262,1996-04-05,keeper,102035.0,FAR Rabat,186.0,right,478587.0
909908,Youssef Belammari,Morocco,6262,1998-09-20,left back,101745.0,Al Ahly SC,183.0,left,1208587.0
988749,Soufiane Rahimi,Morocco,6262,1996-06-02,striker,102117.0,Al-Ain,180.0,right,3615073.0
1054166,Oswin Appollis,South Africa,6316,2001-08-25,left winger,7866.0,Orlando Pirates,171.0,right,820378.0
1076668,Iqraam Rayners,South Africa,6316,1995-12-19,striker,4530.0,Mamelodi Sundowns FC,176.0,right,1728893.0
1107735,Sphephelo Sithole,South Africa,6316,1999-03-03,defensive midfielder,188163.0,Tondela,186.0,right,435110.0
1124424,Thalente Mbatha,South Africa,6316,2000-03-06,defensive midfielder,7866.0,Orlando Pirates,180.0,right,864734.0
1137059,Evidence Makgopa,South Africa,6316,2000-06-05,striker,7866.0,Orlando Pirates,188.0,right,648428.0
1178629,Jayden Adams,South Africa,6316,2001-05-05,defensive midfielder,,Unknown,175.0,right,316800.0
1202481,Bradley Cross,South Africa,6316,2001-01-30,left back,6279.0,Kaizer Chiefs,175.0,left,347389.0
1289611,Tshepang Moremi,South Africa,6316,2000-10-02,left winger,7866.0,Orlando Pirates,168.0,left,614653.0
1394951,Thapelo Maseko,South Africa,6316,2003-11-11,right winger,4530.0,Mamelodi Sundowns FC,178.0,left,539836.0
1451566,Kamogelo Sebelebele,South Africa,6316,2002-07-21,right back,7866.0,Orlando Pirates,166.0,right,537448.0
1469826,Olwethu Makhanya,South Africa,6316,2004-04-30,center back,191716.0,Philadelphia Union,185.0,right,1930929.0
1471333,Relebohile Mofokeng,South Africa,6316,2004-10-23,attacking midfielder,7978.0,Union St.Gilloise,161.0,right,1744922.0
1579341,Thabang Matuludi,South Africa,6316,1999-01-14,right back,149600.0,Polokwane City,189.0,right,419681.0
1600334,Ime Okon,South Africa,6316,2004-02-20,center back,9904.0,Hannover 96,187.0,right,1770254.0
1680659,Samukelo Kabini,South Africa,6316,2004-03-15,left back,9917.0,Molde,188.0,left,1911749.0
1680696,Khulumani Ndamane,South Africa,6316,2004-02-05,center back,4530.0,Mamelodi Sundowns FC,183.0,right,396326.0
1719066,Mbekezeli Mbokazi,South Africa,6316,2005-09-19,center back,6397.0,Chicago Fire FC,177.0,left,845953.0
253991,Ronwen Williams,South Africa,6316,1992-01-21,keeper,4530.0,Mamelodi Sundowns FC,184.0,right,485782.0
303609,Themba Zwane,South Africa,6316,1989-08-03,attacking midfielder,4530.0,Mamelodi Sundowns FC,170.0,right,60000.0
428006,Ricardo Goss,South Africa,6316,1994-04-02,keeper,4530.0,Mamelodi Sundowns FC,181.0,right,110797.0
616179,Aubrey Modiba,South Africa,6316,1995-07-22,left back,4530.0,Mamelodi Sundowns FC,167.0,left,829163.0
716819,Nkosinathi Sibisi,South Africa,6316,1995-09-22,center back,7866.0,Orlando Pirates,177.0,right,765783.0
787099,Sipho Chaine,South Africa,6316,1996-12-14,keeper,7866.0,Orlando Pirates,186.0,right,755548.0
848361,Teboho Mokoena,South Africa,6316,1997-01-24,defensive midfielder,4530.0,Mamelodi Sundowns FC,176.0,right,1261702.0
881500,Lyle Foster,South Africa,6316,2000-09-03,striker,8191.0,Burnley,185.0,right,12005752.0
940010,Khuliso Mudau,South Africa,6316,1995-04-26,right back,4530.0,Mamelodi Sundowns FC,181.0,right,513583.0
1033099,Hicham Boudaoui,Algeria,6317,1999-09-23,central midfielder,9831.0,Nice,173.0,right,10828692.0
1039219,Samir Chergui,Algeria,6317,1999-02-06,right back,6379.0,Paris FC,180.0,right,1600467.0
1074967,Ramiz Zerrouki,Algeria,6317,1998-05-26,defensive midfielder,10235.0,Feyenoord,183.0,right,5753000.0
1116034,Oussama Benbot,Algeria,6317,1994-10-11,keeper,101628.0,USM Alger,188.0,right,
1118823,Zineddine Belaïd,Algeria,6317,1999-03-20,center back,101630.0,JS Kabylie,187.0,right,420053.0
1131925,Mohamed Tougai,Algeria,6317,2000-01-22,center back,8153.0,Espérance,191.0,right,886404.0
1134206,Mohamed Amoura,Algeria,6317,2000-05-09,striker,8721.0,Wolfsburg,168.0,right,26375846.0
1178324,Jaouen Hadjam,Algeria,6317,2003-03-26,left back,10192.0,Young Boys,184.0,left,8388063.0
1210929,Nadir Benbouali,Algeria,6317,2000-04-17,striker,5755.0,Györi ETO,187.0,left,868827.0
1231029,Rafik Belghali,Algeria,6317,2002-06-07,right midfielder,9876.0,Hellas Verona,178.0,right,6045882.0
1285492,Melvin Mastil,Algeria,6317,2000-02-19,keeper,2442.0,Stade Nyonnais,196.0,right,231545.0
1288907,Yacine Titraoui,Algeria,6317,2003-07-26,defensive midfielder,9986.0,Sporting Charleroi,170.0,right,6991052.0
1298669,Adil Boulbina,Algeria,6317,2003-05-02,left winger,203826.0,Al-Duhail SC,183.0,right,2111022.0
1345875,Farès Chaïbi,Algeria,6317,2002-11-28,defensive midfielder,9810.0,Eintracht Frankfurt,183.0,right,17686675.0
1362385,Achref Abada,Algeria,6317,1999-06-15,center back,101628.0,USM Alger,185.0,right,
1457626,Ibrahim Maza,Algeria,6317,2005-11-24,attacking midfielder,8178.0,Bayer Leverkusen,180.0,right,23130811.0
1523327,Farès Ghedjemis,Algeria,6317,2002-09-06,right winger,9891.0,Frosinone,183.0,left,2617879.0
1576876,Anis Hadj Moussa,Algeria,6317,2002-02-11,right winger,10235.0,Feyenoord,176.0,left,20915112.0
210683,Aïssa Mandi,Algeria,6317,1991-10-22,center back,8581.0,Levante,186.0,right,1005703.0
278343,Riyad Mahrez,Algeria,6317,1991-02-21,right winger,2530.0,Al Ahli,179.0,left,3582585.0
500520,Nabil Bentaleb,Algeria,6317,1994-11-24,defensive midfielder,8639.0,Lille,187.0,left,931803.0
559065,Ramy Bensebaini,Algeria,6317,1995-04-16,center back,9789.0,Borussia Dortmund,186.0,left,11871091.0
770880,Luca Zidane,Algeria,6317,1998-05-13,keeper,7878.0,Granada,183.0,right,743782.0
776299,Houssem Aouar,Algeria,6317,1998-06-30,attacking midfielder,8577.0,Al Ittihad,175.0,right,6776326.0
844437,Amine Gouiri,Algeria,6317,2000-02-16,striker,8592.0,Marseille,180.0,right,27813453.0
933845,Rayan Aït-Nouri,Algeria,6317,2001-06-06,left back,8456.0,Manchester City,180.0,left,43141768.0
1022309,Gédéon Kalulu,DR Congo,6321,1997-08-29,right back,2136.0,Aris Limassol,176.0,right,693845.0
1049799,Nathanaël Mbuku,DR Congo,6321,2002-03-16,left winger,8406.0,Augsburg,170.0,left,1505904.0
1116042,Fiston Mayele,DR Congo,6321,1994-06-24,striker,517894.0,Pyramids FC,185.0,right,1006694.0
1132814,Steve Kapuadi,DR Congo,6321,1998-04-30,center back,8024.0,Widzew Łódź,196.0,left,1416114.0
1257080,Matthieu Epolo,DR Congo,6321,2005-01-15,keeper,9985.0,Standard Liege,183.0,right,6537663.0
1302121,Brian Cipenga,DR Congo,6321,1998-03-11,left winger,9865.0,Almeria,169.0,right,537027.0
1359649,Noah Sadiki,DR Congo,6321,2004-12-17,central midfielder,8472.0,Sunderland,173.0,right,34369014.0
1428153,Ngal Ayel Mukau,DR Congo,6321,2004-11-03,right winger,8639.0,Lille,188.0,left,14410264.0
163205,Gaël Kakuta,DR Congo,6321,1991-06-21,striker,8120.0,AE Larissa,173.0,left,371433.0
201939,Cédric Bakambu,DR Congo,6321,1991-04-11,striker,8603.0,Real Betis,183.0,right,1086007.0
277761,Chancel Mbemba,DR Congo,6321,1994-08-08,center back,8639.0,Lille,182.0,right,1463786.0
418137,Arthur Masuaku,DR Congo,6321,1993-11-07,left back,8472.0,Sunderland,179.0,left,1333736.0
466132,Théo Bongonda,DR Congo,6321,1995-11-20,right winger,8643.0,Spartak Moscow,177.0,left,1714573.0
490122,Aaron Tshibola,DR Congo,6321,1995-01-02,defensive midfielder,8597.0,Kilmarnock,190.0,right,86400.0
500932,Joris Kayembe Ditu,DR Congo,6321,1994-08-08,left back,9987.0,Genk,180.0,left,1396783.0
666857,Yoane Wissa,DR Congo,6321,1996-09-03,striker,10261.0,Newcastle United,176.0,right,25272439.0
690149,Axel Tuanzebe,DR Congo,6321,1997-11-14,center back,8191.0,Burnley,183.0,right,2761590.0
694060,Meschack Elia,DR Congo,6321,1997-08-06,right winger,4678.0,Alanyaspor,173.0,right,926764.0
696932,Simon Banza,DR Congo,6321,1996-08-13,striker,102101.0,Al-Jazira,189.0,right,10582278.0
743720,Charles Pickel,DR Congo,6321,1997-05-15,central midfielder,102124.0,Sharjah Cultural Club,187.0,right,1347968.0
751762,Dylan Batubinsika,DR Congo,6321,1996-02-15,center back,8120.0,AE Larissa,185.0,right,173704.0
760320,Aaron Wan-Bissaka,DR Congo,6321,1997-11-26,right back,8654.0,West Ham United,183.0,right,22270932.0
866108,Samuel Moutoussamy,DR Congo,6321,1996-08-12,defensive midfielder,10187.0,Atromitos,176.0,left,569836.0
909803,Edo Kayembe,DR Congo,6321,1998-06-03,central midfielder,9817.0,Watford,183.0,left,2063614.0
912286,Lionel Mpasi-Nzau,DR Congo,6321,1994-08-01,keeper,9746.0,Le Havre,182.0,right,359812.0
976996,Timothy Fayulu,DR Congo,6321,1999-07-24,keeper,10179.0,Sion,192.0,right,542306.0
1107280,Pape Sarr,Senegal,6395,2002-09-14,central midfielder,8586.0,Tottenham Hotspur,184.0,right,39271255.0
1197347,Nicolas Jackson,Senegal,6395,2001-06-20,striker,8455.0,Chelsea,187.0,right,39658770.0
1230848,Bamba Dieng,Senegal,6395,2000-03-23,striker,8689.0,Lorient,178.0,right,2415727.0
1254147,Antoine Mendy,Senegal,6395,2004-05-27,center back,9831.0,Nice,187.0,right,7726033.0
1285866,Habib Diarra,Senegal,6395,2004-01-03,central midfielder,8472.0,Sunderland,179.0,right,39176788.0
1426170,Mamadou Sarr,Senegal,6395,2005-08-29,center back,8455.0,Chelsea,194.0,right,29125685.0
1434889,Assane Diao,Senegal,6395,2005-09-07,right winger,10171.0,Como,185.0,right,26816758.0
1436305,Lamine Camara,Senegal,6395,2004-01-01,defensive midfielder,9829.0,Monaco,173.0,right,36859160.0
1451265,Malick Diouf,Senegal,6395,2004-12-28,left back,8654.0,West Ham United,183.0,left,37962523.0
1593857,Ibrahim Mbaye,Senegal,6395,2008-01-24,right winger,9847.0,Paris Saint-Germain,175.0,right,32190515.0
179410,Idrissa Gueye,Senegal,6395,1989-09-26,defensive midfielder,8668.0,Everton,174.0,right,1300989.0
1798782,Bara Ndiaye,Senegal,6395,2007-12-31,defensive midfielder,1882872.0,Gambinos Stars,180.0,right,1267491.0
210428,Kalidou Koulibaly,Senegal,6395,1991-06-20,center back,2529.0,Al Hilal,186.0,right,2696583.0
303339,Sadio Mané,Senegal,6395,1992-04-10,left midfielder,101918.0,Al Nassr FC,175.0,right,7888875.0
466436,Mory Diaw,Senegal,6395,1993-06-22,keeper,9746.0,Le Havre,197.0,right,928216.0
588626,Abdoulaye Seck,Senegal,6395,1992-06-04,center back,10185.0,Maccabi Haifa,192.0,right,245903.0
592102,Moussa Niakhaté,Senegal,6395,1996-03-08,center back,9748.0,Lyon,180.0,left,16769936.0
766574,Yehvann Diouf,Senegal,6395,1999-11-16,keeper,9831.0,Nice,190.0,right,7159686.0
771294,Ismaïla Sarr,Senegal,6395,1998-02-25,attacking midfielder,9826.0,Crystal Palace,185.0,right,37376917.0
773229,Édouard Mendy,Senegal,6395,1992-03-01,keeper,2530.0,Al Ahli,197.0,right,1857844.0
819972,Cherif Ndiaye,Senegal,6395,1996-01-23,striker,9750.0,Samsunspor,190.0,right,3533638.0
837061,Krépin Diatta,Senegal,6395,1999-02-25,right back,9829.0,Monaco,173.0,right,3408763.0
844544,Pape Gueye,Senegal,6395,1999-01-24,central midfielder,10205.0,Villarreal,189.0,left,26962003.0
872396,Pathé Ciss,Senegal,6395,1994-03-16,center back,8370.0,Rayo Vallecano,183.0,right,1511118.0
906945,Ismail Jakobs,Senegal,6395,1999-08-17,left back,8637.0,Galatasaray,184.0,left,6340004.0
965764,Iliman Ndiaye,Senegal,6395,2000-03-06,right winger,8668.0,Everton,180.0,right,47014030.0
1041660,Eren Elmali,Turkiye,6595,2000-07-07,left back,8637.0,Galatasaray,180.0,left,4302054.0
1092015,Oguz Aydin,Turkiye,6595,2000-10-27,left winger,8695.0,Fenerbahçe,183.0,right,7805560.0
1117570,Kerem Aktürkoglu,Turkiye,6595,1998-10-21,left winger,8695.0,Fenerbahçe,173.0,right,20226783.0
1183589,Ismail Yüksek,Turkiye,6595,1999-01-26,defensive midfielder,8695.0,Fenerbahçe,183.0,right,13382504.0
1253890,Arda Güler,Turkiye,6595,2005-02-25,attacking midfielder,8633.0,Real Madrid,176.0,left,100256350.0
1367924,Can Uzun,Turkiye,6595,2005-11-11,attacking midfielder,9810.0,Eintracht Frankfurt,186.0,right,46553419.0
1406300,Deniz Gül,Turkiye,6595,2004-07-02,striker,9773.0,FC Porto,190.0,right,6214902.0
1412132,Kenan Yildiz,Turkiye,6595,2005-05-04,attacking midfielder,9885.0,Juventus,185.0,both,74875120.0
150372,Mert Günok,Turkiye,6595,1989-03-01,keeper,8695.0,Fenerbahçe,196.0,right,427287.0
291399,Abdülkerim Bardakci,Turkiye,6595,1994-09-07,center back,8637.0,Galatasaray,184.0,left,4134696.0
304733,Hakan Çalhanoglu,Turkiye,6595,1994-02-08,central midfielder,8636.0,Inter,176.0,right,11038093.0
316544,Irfan Kahveci,Turkiye,6595,1995-07-15,right winger,8695.0,Fenerbahçe,176.0,left,1878876.0
424380,Samet Akaydin,Turkiye,6595,1994-03-13,center back,9752.0,Trabzonspor,190.0,right,707563.0
441164,Kaan Ayhan,Turkiye,6595,1994-11-10,center back,8637.0,Galatasaray,184.0,right,1156720.0
602261,Caglar Söyüncü,Turkiye,6595,1996-05-23,center back,8695.0,Fenerbahçe,187.0,both,2940900.0
603669,Ugurcan Çakir,Turkiye,6595,1996-04-05,keeper,8637.0,Galatasaray,191.0,right,14730014.0
738064,Salih Özcan,Turkiye,6595,1998-01-11,defensive midfielder,10188.0,Beşiktaş,180.0,right,1869708.0
774448,Ferdi Kadioglu,Turkiye,6595,1999-10-07,left back,10204.0,Brighton & Hove Albion,173.0,right,33783843.0
